battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
659.0,0,0.5,1,7,1,5.0,0.3,169.0,8,10,659,730.0,2190.0,16,10,16.0,1,1,0,1
1142.0,1,1.4,1,6,0,6.0,0.7,190.0,8,8,534,855.0,663.0,12,4,5.0,0,1,1,0
1002.0,0,2.7,1,16,1,11.0,0.4,185.0,6,18,285,512.0,961.0,10,7,19.0,1,0,1,0
1392.0,0,2.5,0,0,1,44.0,0.7,113.0,4,2,482,1098.0,1280.0,8,1,16.0,1,0,1,1
602.0,0,0.9,0,9,0,50.0,0.9,141.0,8,18,1571,1717.0,2189.0,7,5,16.0,0,1,0,2
1249.0,1,0.5,0,3,1,55.0,0.8,140.0,3,8,605,1193.0,531.0,18,10,13.0,1,1,1,0
531.0,1,0.5,1,0,1,12.0,0.5,121.0,4,3,158,1657.0,2331.0,18,12,20.0,1,0,1,1
1450.0,0,2.1,0,1,0,31.0,0.6,114.0,5,4,1573,1639.0,794.0,11,5,9.0,0,1,1,1
1342.0,0,2.8,0,1,0,50.0,0.1,173.0,1,8,127,620.0,2644.0,7,2,11.0,0,1,1,2
832.0,1,0.5,0,5,1,22.0,0.6,198.0,1,8,343,1431.0,1666.0,15,4,20.0,1,1,1,1
867.0,1,1.5,0,0,1,57.0,0.1,159.0,4,0,289,724.0,2157.0,8,6,18.0,1,0,0,1
1404.0,0,2.1,0,16,0,44.0,0.9,151.0,1,20,1703,1880.0,1196.0,10,6,5.0,0,0,1,1
840.0,0,0.9,1,6,0,33.0,0.7,150.0,6,7,1482,1591.0,2072.0,10,8,19.0,0,1,0,2
1368.0,0,0.5,0,10,1,42.0,0.2,91.0,1,20,907,925.0,1590.0,12,0,14.0,1,0,0,1
1927.0,0,0.9,1,3,0,11.0,0.4,190.0,8,12,491,1506.0,2916.0,16,11,18.0,0,1,1,3
1714.0,0,0.5,1,7,0,31.0,0.4,120.0,2,10,287,627.0,3707.0,5,1,19.0,0,0,1,3
1201.0,1,0.5,0,1,1,10.0,0.4,198.0,6,5,1151,1723.0,726.0,11,4,3.0,1,1,0,0
1796.0,1,2.3,0,4,0,44.0,0.9,184.0,2,11,1024,1363.0,3577.0,17,7,4.0,1,1,0,3
1147.0,0,0.8,1,11,0,28.0,0.7,158.0,6,13,1085,1134.0,2627.0,18,3,15.0,1,0,1,2
776.0,1,1.7,0,0,1,20.0,1.0,146.0,4,9,991,1803.0,685.0,15,11,7.0,1,1,1,0
510.0,0,2.6,0,0,0,33.0,0.1,110.0,6,10,1052,1897.0,1693.0,6,2,5.0,0,1,0,1
1045.0,1,1.2,1,3,1,40.0,0.1,175.0,6,7,1078,1564.0,2137.0,11,8,12.0,1,0,1,2
1497.0,1,0.9,1,4,1,10.0,0.1,153.0,8,20,98,977.0,3696.0,9,0,3.0,1,0,1,3
1425.0,1,0.6,0,0,1,33.0,0.5,89.0,3,2,396,1648.0,3771.0,10,3,9.0,1,0,1,3
726.0,0,2.2,0,0,1,40.0,0.8,94.0,4,20,323,978.0,1342.0,16,11,4.0,1,1,1,0
1576.0,1,2.0,0,0,1,20.0,0.6,148.0,3,0,410,1551.0,1379.0,17,1,16.0,1,0,1,1
714.0,1,2.1,1,5,1,11.0,0.1,197.0,3,6,1750,1857.0,1164.0,15,12,19.0,1,1,0,1
1595.0,0,1.9,1,1,0,63.0,0.9,88.0,1,20,1475,1988.0,908.0,18,13,6.0,0,0,1,1
541.0,0,1.0,0,0,1,10.0,0.4,127.0,4,0,1836,1873.0,1019.0,19,9,15.0,1,1,0,1
1617.0,1,2.6,0,14,0,29.0,0.9,113.0,6,20,283,676.0,3685.0,13,1,18.0,0,0,0,3
1154.0,0,1.1,1,2,1,5.0,0.2,98.0,1,13,539,1240.0,1470.0,12,0,12.0,1,0,0,1
1638.0,0,1.0,0,6,0,2.0,0.2,189.0,1,11,440,563.0,2299.0,19,9,9.0,1,1,1,2
1150.0,1,2.7,0,0,0,39.0,0.4,151.0,8,1,397,800.0,999.0,6,2,11.0,1,1,0,0
1254.0,1,2.3,0,0,1,44.0,0.2,149.0,1,10,204,1021.0,3011.0,7,4,12.0,1,1,0,2
1806.0,1,2.0,1,2,1,54.0,0.1,117.0,1,11,347,727.0,3142.0,13,0,6.0,1,0,1,3
603.0,0,1.5,0,8,0,12.0,0.7,114.0,6,20,1003,1284.0,1543.0,7,5,19.0,1,1,0,1
1834.0,0,2.1,0,7,1,40.0,0.1,99.0,4,11,0,1987.0,3692.0,13,0,16.0,1,1,0,3
520.0,0,2.3,0,0,1,31.0,0.8,145.0,6,14,264,519.0,2753.0,13,7,17.0,1,0,1,1
565.0,0,0.6,1,1,0,50.0,0.1,158.0,2,8,543,703.0,2156.0,13,6,6.0,1,1,1,1
1689.0,1,0.5,0,11,0,9.0,0.5,150.0,5,15,467,675.0,2637.0,8,4,3.0,1,0,0,2
742.0,1,2.3,0,0,0,21.0,0.7,104.0,8,1,875,925.0,331.0,11,8,7.0,1,0,0,0
1143.0,0,1.2,1,1,1,22.0,1.0,125.0,3,6,1116,1724.0,1214.0,12,5,16.0,1,1,0,1
761.0,1,0.5,0,9,0,3.0,0.8,196.0,7,15,1325,1945.0,2248.0,19,3,15.0,1,1,1,2
959.0,1,1.3,1,0,0,36.0,0.4,196.0,5,14,1313,1331.0,3073.0,19,1,8.0,1,1,1,3
772.0,1,1.2,1,7,1,8.0,0.6,134.0,7,8,552,1802.0,422.0,7,6,15.0,1,0,0,0
1015.0,1,0.8,0,5,0,12.0,0.5,102.0,3,14,335,679.0,2293.0,5,1,2.0,0,1,0,1
1824.0,1,1.9,1,9,1,2.0,0.7,103.0,1,14,50,1105.0,3958.0,12,2,19.0,1,1,0,3
1130.0,1,0.5,1,1,1,29.0,0.7,130.0,1,14,593,1327.0,432.0,6,1,10.0,1,1,1,0
1183.0,1,0.5,1,3,1,48.0,0.1,120.0,8,12,268,1010.0,1152.0,8,3,3.0,1,0,0,0
574.0,1,2.0,1,0,1,26.0,0.5,118.0,6,2,382,1364.0,1303.0,8,4,2.0,1,0,1,0
1472.0,0,3.0,0,4,1,20.0,0.3,169.0,2,6,443,892.0,797.0,6,1,11.0,1,1,0,0
1868.0,1,0.5,0,2,1,40.0,0.9,179.0,8,17,576,884.0,298.0,8,2,17.0,1,1,0,0
1375.0,0,2.9,0,2,0,20.0,0.4,147.0,6,7,596,679.0,3847.0,8,0,12.0,1,0,1,3
881.0,0,1.0,0,1,0,64.0,0.5,160.0,3,6,115,636.0,2110.0,18,9,6.0,1,1,1,1
1742.0,1,0.5,1,5,1,43.0,0.9,176.0,3,7,356,1407.0,1921.0,9,2,3.0,1,1,0,2
1225.0,0,0.7,1,6,0,60.0,0.1,107.0,2,15,10,1567.0,2423.0,17,11,6.0,1,0,0,2
1970.0,1,0.5,1,0,1,15.0,1.0,132.0,2,0,1399,1684.0,1658.0,15,9,20.0,1,1,1,2
1186.0,1,0.5,1,2,0,21.0,0.4,160.0,8,4,68,584.0,2361.0,17,8,7.0,1,0,0,1
1762.0,0,0.7,0,7,0,60.0,0.1,157.0,4,10,643,790.0,1380.0,14,5,14.0,1,0,0,1
1731.0,1,1.4,1,4,1,4.0,0.5,163.0,6,18,809,1988.0,3892.0,5,1,4.0,1,1,1,3
852.0,0,1.8,1,5,1,8.0,0.8,160.0,5,9,683,1349.0,315.0,7,6,20.0,1,0,0,0
848.0,1,1.5,1,4,1,36.0,0.3,151.0,4,16,56,527.0,2289.0,10,2,19.0,1,1,1,1
1575.0,0,2.5,1,0,1,11.0,0.2,185.0,7,20,492,818.0,2182.0,7,3,17.0,1,1,0,2
1554.0,0,2.8,1,7,0,23.0,0.1,105.0,6,18,699,1492.0,2184.0,13,9,20.0,1,0,1,2
1972.0,1,1.6,0,0,0,48.0,0.5,92.0,8,2,290,804.0,2872.0,7,2,11.0,1,0,1,3
827.0,1,0.6,1,9,1,35.0,0.2,87.0,6,17,23,826.0,2367.0,5,3,15.0,1,0,1,1
1063.0,0,1.5,0,7,0,3.0,0.9,155.0,4,10,394,849.0,1919.0,12,10,20.0,1,1,0,1
1695.0,0,2.3,1,1,0,34.0,0.4,84.0,5,10,713,1742.0,3296.0,17,6,14.0,0,0,0,3
1343.0,0,2.4,1,5,1,14.0,0.9,81.0,8,10,1063,1205.0,462.0,18,7,11.0,1,1,1,0
834.0,0,0.5,0,2,1,27.0,0.2,123.0,1,16,1421,1463.0,1591.0,11,9,20.0,1,1,0,1
595.0,0,2.6,0,0,1,20.0,0.4,122.0,2,18,623,816.0,1593.0,19,11,2.0,1,0,1,0
1081.0,1,1.9,1,13,1,42.0,0.1,101.0,7,17,83,816.0,2456.0,7,4,7.0,1,0,0,1
911.0,0,1.4,1,3,0,14.0,0.7,199.0,4,4,1563,1692.0,2933.0,16,3,11.0,0,1,0,3
844.0,0,2.2,1,1,1,22.0,0.9,197.0,7,2,777,1995.0,3154.0,14,11,7.0,1,0,0,3
1335.0,1,3.0,0,3,0,60.0,0.8,180.0,2,4,83,559.0,3615.0,5,2,9.0,1,0,0,3
1883.0,0,1.6,0,9,0,24.0,0.1,87.0,1,16,203,915.0,3563.0,17,10,3.0,0,0,0,3
1128.0,1,0.5,1,6,0,33.0,0.6,147.0,8,7,938,1226.0,1440.0,17,15,19.0,1,0,0,1
826.0,1,2.4,1,14,1,57.0,0.6,117.0,2,17,1077,1183.0,1907.0,15,14,5.0,1,0,0,1
1650.0,0,2.3,0,0,1,38.0,0.7,89.0,1,1,773,881.0,324.0,14,10,2.0,1,1,1,0
1162.0,0,1.0,0,0,0,50.0,0.5,104.0,4,10,332,866.0,1404.0,10,3,15.0,1,1,1,1
1517.0,0,2.5,0,2,1,8.0,0.8,169.0,4,18,570,1645.0,2738.0,18,16,12.0,1,0,0,2
963.0,0,0.5,0,1,1,60.0,0.8,156.0,3,3,742,821.0,2722.0,12,6,16.0,1,0,0,2
1837.0,0,1.0,1,5,1,12.0,0.9,103.0,8,6,1420,1539.0,2294.0,8,7,20.0,1,0,1,3
1028.0,1,2.8,0,1,1,30.0,0.1,193.0,1,10,1801,1923.0,1424.0,18,4,13.0,1,0,1,1
1831.0,1,2.2,1,4,0,55.0,1.0,189.0,8,9,1693,1790.0,1133.0,14,3,10.0,0,1,0,1
571.0,1,2.0,1,5,1,58.0,0.6,101.0,6,11,31,1536.0,555.0,19,10,11.0,1,0,1,0
1770.0,1,2.3,0,0,0,9.0,0.6,183.0,6,5,1098,1373.0,3785.0,13,10,14.0,1,0,1,3
970.0,1,1.3,1,5,0,59.0,0.2,84.0,7,19,1765,1786.0,3675.0,12,0,12.0,0,0,0,3
642.0,1,0.5,0,0,1,38.0,0.8,86.0,5,10,887,1775.0,435.0,9,2,2.0,1,1,0,0
622.0,1,1.9,1,12,0,11.0,0.8,193.0,8,14,760,1964.0,3183.0,5,0,4.0,1,1,1,2
600.0,1,1.8,0,9,1,6.0,0.8,199.0,2,15,486,1032.0,3495.0,17,4,7.0,1,1,0,2
1412.0,0,0.6,0,9,0,57.0,0.2,86.0,3,10,2,660.0,1853.0,15,10,18.0,0,0,1,1
733.0,0,0.8,0,7,0,16.0,0.4,138.0,4,12,202,1787.0,2648.0,12,0,19.0,1,1,0,2
1070.0,1,3.0,0,9,0,19.0,0.8,160.0,7,16,90,1614.0,2647.0,14,13,20.0,0,1,0,2
875.0,1,0.7,1,1,0,30.0,0.7,146.0,8,8,469,853.0,702.0,19,15,15.0,1,1,1,0
1994.0,1,0.7,0,5,0,5.0,0.4,189.0,2,7,86,1546.0,1836.0,12,11,18.0,1,0,0,2
823.0,0,1.0,1,9,1,18.0,0.2,182.0,5,16,1180,1350.0,3894.0,13,10,9.0,1,1,0,3
1908.0,0,0.5,0,9,1,30.0,1.0,111.0,2,19,140,1046.0,2944.0,19,17,17.0,1,0,1,3
790.0,0,0.5,1,7,1,44.0,0.1,89.0,8,8,1100,1437.0,3424.0,13,11,9.0,1,1,0,3
1330.0,1,1.8,1,1,0,40.0,0.5,177.0,1,5,194,892.0,2678.0,9,4,14.0,1,1,1,2
1660.0,0,0.5,0,2,1,15.0,0.7,100.0,8,8,440,569.0,2424.0,12,5,9.0,1,1,0,2
1776.0,0,2.2,0,2,0,20.0,0.9,82.0,6,16,1563,1803.0,2671.0,15,10,12.0,0,1,1,3
1611.0,0,0.5,1,4,1,27.0,0.9,199.0,1,10,163,1011.0,3078.0,15,2,6.0,1,0,1,2
1410.0,1,0.5,1,0,1,15.0,0.3,92.0,3,1,192,1311.0,2304.0,18,4,18.0,1,1,0,2
1772.0,1,1.6,0,17,1,45.0,0.5,159.0,2,18,837,1405.0,1146.0,6,1,17.0,1,1,0,1
1280.0,1,1.3,0,0,1,39.0,1.0,108.0,7,1,356,588.0,2335.0,6,4,2.0,1,0,1,1
1712.0,1,0.9,1,2,0,23.0,1.0,155.0,7,19,155,663.0,1422.0,5,0,15.0,1,1,0,1
1562.0,1,0.7,0,0,0,55.0,0.1,140.0,8,1,1032,1776.0,2096.0,15,3,3.0,0,0,0,2
891.0,0,1.9,1,1,1,18.0,0.1,153.0,6,3,40,1435.0,1303.0,17,16,4.0,1,1,1,0
1957.0,0,1.2,1,18,1,36.0,0.8,151.0,2,19,1194,1727.0,1115.0,16,2,18.0,1,0,1,1
1110.0,0,0.6,0,1,0,42.0,0.9,192.0,5,2,1179,1262.0,456.0,12,8,18.0,1,1,0,0
875.0,1,1.4,1,1,1,43.0,0.6,104.0,8,3,902,969.0,3396.0,14,2,18.0,1,0,0,3
1211.0,1,1.2,0,0,0,28.0,0.3,130.0,2,3,58,963.0,2750.0,6,1,14.0,0,1,0,2
769.0,0,0.5,1,12,1,54.0,0.2,112.0,4,19,1385,1780.0,941.0,15,8,20.0,1,0,1,0
671.0,0,2.9,0,7,1,2.0,0.1,95.0,6,19,614,1617.0,2278.0,13,4,2.0,1,0,0,2
1872.0,0,0.5,0,5,1,26.0,0.5,172.0,4,10,672,1088.0,2273.0,8,4,8.0,1,0,1,2
1076.0,0,2.3,1,0,1,14.0,0.7,191.0,5,0,1088,1718.0,2355.0,17,16,2.0,1,1,1,2
1325.0,0,1.9,0,2,0,50.0,0.1,146.0,1,10,499,695.0,2328.0,17,10,2.0,1,0,0,2
911.0,1,2.2,1,1,1,28.0,0.5,182.0,2,2,157,763.0,2638.0,8,4,13.0,1,1,1,1
1273.0,1,0.7,0,1,0,23.0,0.6,178.0,6,14,485,1399.0,558.0,8,5,13.0,1,0,0,0
1062.0,0,0.5,0,3,1,39.0,0.9,124.0,4,4,571,817.0,1345.0,16,0,11.0,1,0,1,0
1317.0,0,1.5,0,6,0,12.0,0.1,154.0,2,9,431,542.0,425.0,7,0,11.0,1,1,1,0
940.0,0,2.9,0,0,0,16.0,0.7,115.0,4,1,499,1090.0,2192.0,15,13,9.0,1,1,1,1
729.0,1,2.0,0,0,0,14.0,0.6,135.0,6,2,563,1055.0,3397.0,19,15,17.0,1,0,1,2
1494.0,0,2.4,0,6,1,3.0,0.9,93.0,7,17,944,1003.0,1208.0,14,13,17.0,1,1,0,1
1546.0,1,1.6,1,2,1,27.0,0.7,124.0,2,6,1138,1491.0,267.0,12,10,16.0,1,1,0,0
1253.0,0,0.7,0,0,1,34.0,0.9,113.0,4,10,161,647.0,3518.0,7,3,8.0,1,1,1,3
895.0,0,0.5,1,6,0,16.0,0.3,164.0,8,14,126,1575.0,3122.0,7,0,4.0,0,0,1,2
793.0,1,1.9,1,0,1,43.0,0.3,124.0,8,2,15,1196.0,1050.0,11,9,3.0,1,1,1,0
1628.0,1,1.8,1,11,0,56.0,0.1,136.0,2,13,500,1713.0,3358.0,17,11,12.0,1,1,1,3
625.0,0,2.7,1,2,0,42.0,0.8,138.0,8,3,203,1771.0,2929.0,10,4,17.0,1,0,0,2
1110.0,0,1.5,0,2,1,12.0,0.3,153.0,8,5,961,1950.0,624.0,9,7,15.0,1,0,0,0
999.0,0,1.7,0,6,0,49.0,0.6,132.0,1,17,608,1970.0,1598.0,7,0,8.0,0,1,0,1
1856.0,0,0.5,1,0,1,24.0,0.1,155.0,5,1,277,1155.0,2052.0,17,6,10.0,1,1,0,2
1715.0,0,2.6,1,9,1,15.0,0.6,120.0,6,20,114,1849.0,1249.0,16,2,4.0,1,1,0,1
1897.0,1,1.9,0,2,1,54.0,0.3,154.0,2,7,630,738.0,412.0,17,11,2.0,1,0,0,0
1202.0,1,2.4,1,0,0,19.0,0.1,122.0,2,1,404,1742.0,595.0,19,0,3.0,0,0,0,0
1171.0,1,1.7,1,2,0,19.0,0.3,167.0,7,19,248,755.0,263.0,6,5,8.0,0,0,0,0
964.0,0,2.0,0,0,1,22.0,0.7,86.0,8,0,225,1234.0,2577.0,17,16,5.0,1,1,0,2
1973.0,1,2.4,1,6,0,46.0,0.1,193.0,4,10,699,851.0,639.0,6,0,3.0,0,0,1,0
1992.0,1,0.6,1,11,0,2.0,0.1,141.0,1,14,649,895.0,3206.0,10,9,10.0,1,1,0,3
546.0,1,2.6,1,5,0,26.0,1.0,159.0,5,15,416,1658.0,1550.0,7,2,3.0,0,1,0,1
1093.0,0,0.5,0,1,1,31.0,0.6,171.0,2,12,1310,1420.0,1646.0,12,0,6.0,1,1,0,1
1880.0,1,2.0,0,11,0,35.0,0.1,200.0,4,14,930,1983.0,1930.0,17,7,15.0,0,1,0,2
1765.0,0,1.1,0,3,0,11.0,0.7,87.0,2,7,835,1175.0,3695.0,6,5,18.0,1,0,0,3
1640.0,0,0.5,1,1,1,36.0,0.9,87.0,8,11,664,1806.0,3235.0,6,1,10.0,1,0,1,3
1830.0,0,0.5,0,0,0,7.0,0.9,191.0,6,12,460,1583.0,2334.0,8,7,14.0,0,1,0,2
826.0,0,0.6,0,3,0,62.0,0.7,187.0,4,19,778,1615.0,1998.0,17,4,17.0,0,0,0,1
1864.0,0,2.2,0,0,1,7.0,0.1,142.0,1,2,225,1545.0,2258.0,10,1,10.0,1,0,0,2
586.0,1,0.6,0,16,1,42.0,0.3,121.0,7,17,785,1118.0,1869.0,12,2,7.0,1,1,1,1
1206.0,0,3.0,1,10,1,30.0,0.6,127.0,3,13,1581,1713.0,1825.0,7,1,4.0,1,0,1,2
832.0,1,0.5,1,1,1,5.0,0.1,165.0,5,2,9,1944.0,3946.0,12,5,14.0,1,1,1,3
848.0,1,2.8,0,1,0,8.0,0.1,103.0,7,3,7,1294.0,436.0,10,6,15.0,1,1,1,0
1851.0,0,2.9,0,0,0,53.0,0.7,112.0,6,2,174,1175.0,2678.0,6,0,8.0,1,0,0,2
1166.0,1,0.5,0,7,0,59.0,0.5,80.0,1,11,437,638.0,3887.0,8,6,7.0,1,0,1,3
1776.0,1,2.1,1,10,0,35.0,0.1,172.0,4,16,278,623.0,1813.0,16,13,20.0,1,1,1,1
1254.0,1,1.2,0,2,1,27.0,0.2,134.0,2,10,1288,1372.0,817.0,14,1,16.0,1,1,1,0
1494.0,0,1.6,1,4,1,24.0,0.2,101.0,1,17,979,1190.0,3614.0,15,12,9.0,1,0,0,3
984.0,1,2.2,1,0,1,39.0,0.5,119.0,8,18,56,1931.0,2013.0,11,7,16.0,1,1,0,1
1179.0,1,0.8,0,1,0,5.0,0.9,154.0,5,17,913,1429.0,543.0,8,7,18.0,0,0,1,0
513.0,0,1.9,0,8,0,27.0,0.4,174.0,8,13,282,710.0,3400.0,16,6,13.0,0,1,1,2
557.0,0,0.5,1,3,0,17.0,0.2,89.0,6,4,322,710.0,2623.0,17,16,16.0,0,0,0,1
744.0,0,1.7,1,0,1,33.0,0.5,105.0,4,2,1252,1963.0,2700.0,9,3,19.0,1,0,0,2
1129.0,1,0.8,1,9,1,21.0,0.6,116.0,2,10,1128,1702.0,1400.0,11,0,13.0,1,1,0,1
1148.0,0,2.3,1,0,1,58.0,0.3,170.0,5,20,606,688.0,3127.0,10,7,11.0,1,0,0,2
1793.0,0,2.7,0,12,1,44.0,0.7,175.0,5,17,655,1459.0,2803.0,19,9,6.0,1,1,1,3
1310.0,0,2.3,1,3,0,15.0,0.2,150.0,5,11,954,970.0,2518.0,18,17,5.0,0,1,1,2
1604.0,0,1.2,0,1,0,6.0,0.5,191.0,6,15,68,1042.0,3564.0,7,2,2.0,1,1,0,3
1676.0,0,1.6,0,2,0,37.0,0.2,145.0,1,3,134,1197.0,2515.0,14,8,4.0,1,0,1,2
1001.0,0,2.8,1,1,0,40.0,0.2,117.0,3,7,922,1836.0,3654.0,13,9,10.0,1,1,1,3
1086.0,0,2.7,0,0,1,24.0,0.1,135.0,8,19,1874,1976.0,3930.0,17,1,18.0,1,1,1,3
1986.0,1,0.5,1,7,1,39.0,0.1,89.0,7,19,251,599.0,3476.0,11,8,17.0,1,1,0,3
634.0,1,0.8,0,5,0,41.0,0.2,192.0,1,12,1362,1853.0,3242.0,18,11,4.0,1,0,1,3
502.0,0,0.8,0,7,0,52.0,1.0,82.0,6,8,281,1159.0,2666.0,5,4,20.0,1,1,0,2
1641.0,0,1.1,0,6,0,48.0,0.7,97.0,8,7,224,1994.0,1695.0,13,6,17.0,1,0,1,2
623.0,0,1.4,1,0,1,15.0,0.2,189.0,3,1,778,844.0,3510.0,14,4,18.0,1,0,1,2
962.0,1,1.1,1,3,0,17.0,0.1,161.0,8,20,546,1424.0,3438.0,14,3,20.0,0,0,0,3
1057.0,1,2.7,0,3,1,41.0,0.1,97.0,4,10,397,891.0,2033.0,16,9,2.0,1,1,0,1
1862.0,0,1.5,0,1,0,62.0,1.0,182.0,1,2,386,1046.0,1017.0,11,3,9.0,1,0,0,1
555.0,1,3.0,1,5,1,38.0,0.8,193.0,2,10,214,1970.0,1686.0,8,1,8.0,1,0,1,1
1000.0,0,2.7,0,1,1,58.0,1.0,135.0,5,12,461,833.0,862.0,7,0,20.0,1,0,0,0
841.0,0,0.5,0,6,1,11.0,0.3,81.0,5,14,125,675.0,957.0,6,5,11.0,1,1,0,0
865.0,0,2.9,0,5,0,16.0,0.1,89.0,4,12,335,1009.0,3494.0,13,3,14.0,0,0,1,3
999.0,0,2.6,1,11,1,56.0,1.0,165.0,4,13,342,1641.0,3083.0,8,4,11.0,1,1,1,2
1232.0,0,1.2,0,12,0,30.0,0.9,131.0,6,14,625,761.0,1656.0,8,4,15.0,1,1,1,1
1194.0,0,2.3,0,6,1,34.0,0.2,165.0,2,12,494,509.0,313.0,15,1,19.0,1,1,0,0
612.0,1,0.5,1,1,1,20.0,0.8,179.0,8,6,1145,1487.0,3282.0,16,2,18.0,1,1,1,3
1362.0,1,2.9,0,0,0,47.0,0.5,186.0,6,4,600,1042.0,3629.0,19,17,5.0,0,1,1,3
1469.0,0,1.7,1,11,1,44.0,0.5,169.0,2,14,484,711.0,1687.0,15,5,5.0,1,1,1,1
986.0,1,0.8,0,13,1,28.0,0.8,182.0,4,20,199,679.0,1149.0,8,7,18.0,1,1,0,0
1843.0,0,2.8,0,1,1,62.0,0.8,104.0,3,7,21,832.0,3899.0,5,4,6.0,1,0,1,3
1561.0,0,0.5,1,10,1,4.0,0.5,134.0,2,13,885,1811.0,1783.0,13,12,10.0,1,1,0,2
1695.0,1,0.5,1,2,1,47.0,0.5,189.0,5,13,308,1208.0,1629.0,8,6,11.0,1,1,0,1
667.0,0,2.6,1,3,0,8.0,0.8,185.0,1,7,1015,1947.0,2528.0,11,8,8.0,0,1,0,2
1768.0,1,2.0,0,0,1,2.0,0.8,88.0,7,2,1303,1814.0,3256.0,9,6,5.0,1,1,0,3
1269.0,1,2.8,1,16,0,41.0,1.0,180.0,8,17,406,1036.0,2341.0,10,9,16.0,0,0,1,2
1109.0,1,2.8,1,6,0,57.0,0.9,151.0,1,12,124,833.0,2785.0,15,10,16.0,1,0,0,2
936.0,0,0.5,1,14,1,14.0,0.1,164.0,3,17,150,1677.0,3761.0,13,1,12.0,1,0,0,3
1713.0,1,2.0,0,9,1,5.0,0.7,199.0,6,16,108,1963.0,1513.0,15,6,2.0,1,0,1,1
1175.0,1,1.7,1,1,1,45.0,0.6,167.0,2,7,90,557.0,2240.0,10,6,5.0,1,1,0,1
1940.0,1,1.0,1,0,1,5.0,0.2,194.0,4,1,588,1809.0,820.0,19,18,3.0,1,1,1,1
855.0,1,0.5,0,2,1,59.0,0.5,159.0,2,3,1028,1196.0,1875.0,16,8,8.0,1,1,1,1
771.0,1,0.5,1,0,1,33.0,0.1,157.0,3,17,776,1247.0,920.0,16,2,10.0,1,1,1,0
645.0,0,2.5,0,10,1,63.0,1.0,174.0,4,14,278,584.0,3615.0,18,8,13.0,1,0,1,2
1307.0,0,1.8,0,2,0,7.0,0.6,88.0,7,3,897,1103.0,1412.0,16,9,5.0,0,0,1,1
1948.0,0,2.9,1,4,0,5.0,0.2,136.0,1,13,651,700.0,361.0,6,1,10.0,0,1,0,0
1509.0,0,0.6,1,5,0,50.0,0.3,81.0,4,8,1010,1684.0,1540.0,12,8,3.0,1,1,0,1
626.0,1,2.8,1,3,1,11.0,0.8,109.0,2,9,737,1759.0,1077.0,6,1,4.0,1,0,1,0
1190.0,0,2.0,1,0,0,40.0,0.2,93.0,5,1,1399,1646.0,3610.0,13,7,9.0,0,0,1,3
1727.0,1,2.1,1,10,0,57.0,0.3,158.0,6,18,376,1288.0,512.0,5,2,6.0,0,0,0,0
1670.0,1,3.0,0,14,0,62.0,0.5,114.0,8,20,1117,1330.0,3024.0,6,0,20.0,0,0,1,3
1150.0,1,0.5,1,4,1,27.0,1.0,134.0,1,17,234,1947.0,1610.0,11,0,16.0,1,0,0,1
1208.0,0,2.9,0,5,1,16.0,1.0,175.0,1,19,691,1028.0,2201.0,17,16,12.0,1,0,0,1
1812.0,1,1.3,1,4,1,42.0,1.0,162.0,7,15,380,1550.0,3338.0,18,13,11.0,1,1,1,3
770.0,1,1.5,1,6,0,61.0,0.2,196.0,4,9,603,1483.0,3473.0,7,3,4.0,0,0,1,3
1559.0,1,1.3,1,10,1,10.0,0.3,114.0,8,17,117,681.0,2203.0,7,5,15.0,1,1,1,1
1902.0,0,0.5,0,10,0,13.0,0.2,155.0,4,11,766,877.0,940.0,14,10,15.0,1,1,0,1
1751.0,0,2.5,0,1,0,4.0,0.6,146.0,8,9,1499,1952.0,1155.0,19,14,12.0,0,1,1,1
1416.0,1,1.8,1,0,0,20.0,0.1,93.0,4,0,1175,1578.0,3872.0,10,2,7.0,0,0,1,3
1288.0,0,0.5,1,3,1,61.0,0.2,115.0,6,6,988,1503.0,1882.0,16,6,10.0,1,0,1,2
1003.0,1,2.9,0,16,1,16.0,0.6,119.0,8,19,190,1905.0,1798.0,16,7,10.0,1,0,0,1
1715.0,1,0.5,1,1,1,18.0,0.1,96.0,6,3,674,1375.0,2598.0,17,2,3.0,1,0,0,3
1967.0,0,0.5,0,0,1,46.0,0.6,199.0,1,7,518,1374.0,1567.0,15,2,7.0,1,1,0,1
962.0,0,1.0,1,14,0,2.0,0.9,125.0,1,20,1618,1916.0,1491.0,16,2,14.0,1,0,0,1
1487.0,0,1.5,0,5,1,42.0,0.8,120.0,2,7,857,989.0,2003.0,12,4,3.0,1,0,0,2
1569.0,1,1.6,1,4,1,54.0,0.9,190.0,4,6,371,665.0,3905.0,6,2,4.0,1,0,0,3
1146.0,0,3.0,0,5,1,57.0,0.4,111.0,5,10,73,583.0,291.0,19,9,11.0,1,1,1,0
1379.0,1,1.5,0,6,1,9.0,0.8,118.0,8,13,98,755.0,1693.0,11,4,18.0,1,0,1,1
1504.0,0,1.9,1,7,1,25.0,0.3,152.0,4,9,395,1853.0,1788.0,13,11,13.0,1,0,1,1
1945.0,0,1.2,0,3,0,26.0,0.7,112.0,6,5,1064,1540.0,3322.0,18,7,20.0,0,0,1,3
